Year,ApplicationId,Title,Name,Gender,CareerStage,GrantType,isSalaryGrant,GrantSubType,Institution,State,BroadArea,Category,FoR,TotalAmount,GrantLength
2011,1040255,None,Henry DeAizpurua,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Howard Florey Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,9971,1
2011,1040256,None,Vivienne Pearson,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Institute for Breathing and Sleep,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,112001,1
2011,1040257,None,Kerryn Westcott,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Ludwig Institute for Cancer Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1440817,1
2011,1040258,None,Alison Greenway,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Macfarlane Burnet Institute for Medical Research and Public Health,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1346479,1
2011,1040259,None,Irene Gerard,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Mater Medical Research Institute Brisbane,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,372656,1
2011,1040260,Mr,Nick Catton,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Mental Health Research Institute of Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,116308,1
2011,1040261,Ms,Julia Malone,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Murdoch Children's Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,3781813,1
2011,1040262,Ms,Anna Marcon,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,National Stroke Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,63491,1
2011,1040263,Dr,Neil Owens,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Prince Henry's Institute of Medical Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1410881,1
2011,1040264,None,Douglas Evans,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Queensland Institute of Medical Research,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,4472537,1
2011,1040265,None,Neal Stephen,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Royal Brisbane and Women's Hospital Research Foundation,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,15119,1
2011,1040266,Ms,Liesl Duffy,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Schizophrenia Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,35630,1
2011,1040267,Dr,Anne Johnston,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,St.Vincent's Institute of Medical Research,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,1168584,1
2011,1040268,Prof,Peter Dolnik,male,Senior,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,The George Institute for International Health,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,13400,1
2011,1040269,Ms,Jenny McKellar,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Victor Chang Cardiac Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,1323346,1
2011,1040270,Ms,Maureen O'Keefe,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Walter and Eliza Hall Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,6950924,1
2011,1040271,Ms,Annette Ganter,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Wesley Research Institute,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,38914,1
2012,1040830,Prof,Anne Chang,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,Menzies School of Health Research,NT,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,2541506,6
2012,1040904,A/Pr,Nigel McMillan,male,Mid Career,NHMRC Strategic Awards,FALSE,Urgent Research - Hendra Virus,Griffith University,QLD,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,199227,2
2012,1040938,A/Pr,Elizabeth Roughead,female,Mid Career,Centre for Research Excellence,FALSE,Centre for Research Excellence - Population Health,University of South Australia,SA,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,2542850,6
2012,1040947,Prof,David Whiteman,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,Queensland Institute of Medical Research,QLD,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Molecular Targets,2510226,6
2012,1040971,Prof,David Cooper,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Intensive Care,2541568,6
2012,1040978,Prof,Geoffrey Lindeman,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Solid Tumours,2542740,6
2012,1041020,Prof,Robert Carter,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Population Health,Deakin University,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,2541898,6
2012,1041111,A/Pr,Gail Garvey,female,Mid Career,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services,Menzies School of Health Research,NT,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,2542748,6
2012,1041129,Prof,Maree Teesson,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,University of New South Wales,NSW,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,2541638,6
2012,1041131,Prof,Harvey Whiteford,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services,University of Queensland,QLD,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Mental Health,2484663,6
2012,1041275,Prof,Melissa Little,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),526406,3
2012,1041276,Prof,Melissa Little,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,MEDICAL BIOTECHNOLOGY,Regenerative Medicine (incl. Stem Cells and Tissue Engineering),549213,3
2012,1041277,Prof,Melissa Little,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,MEDICAL BIOTECHNOLOGY,Regenerative Medicine (incl. Stem Cells and Tissue Engineering),641502,3
2012,1041294,Prof,Mark Walker,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,MEDICAL MICROBIOLOGY,Medical Bacteriology,803735,4
2012,1041301,A/Pr,Hongyuan Yang,NA,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of New South Wales,NSW,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Metabolism,531372,3
2012,1041326,A/Pr,Grant Drummond,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,645512,3
2012,1041332,Prof,Sarah Robertson,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Reproduction,663356,3
2012,1041335,Prof,Sarah Robertson,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Obstetrics and Gynaecology,621027,3
2012,1041352,Prof,Melissa Wake,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Murdoch Children's Research Institute,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Community Child Health,3195777,5
2012,1041401,A/Pr,Julie Bernhardt,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Clinical Medicine and Science,NEUROSCIENCES,Neurosciences not elsewhere classified,1982678,4
2012,1041413,A/Pr,Andrew Hill,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,574048,3
2012,1041420,A/Pr,Katrina Allen,female,Mid Career,Centre for Research Excellence,FALSE,Centre for Research Excellence - Population Health,Murdoch Children's Research Institute,VIC,Public Health,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,2538172,7
2012,1041456,Prof,David Findlay,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Basic Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,449619,3
2012,1041471,Prof,Justin St. John,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Foetal Development and Medicine,501735,3
2012,1041492,Prof,Mark Dadds,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of New South Wales,NSW,Public Health,PSYCHOLOGY,Health Clinical and Counselling Psychology,682383,3
2012,1041575,Dr,Jane Bourke,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,453971,3
2012,1041582,A/Pr,Aleksandra Filipovska,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Western Australia,WA,Basic Science,GENETICS,Genome Structure and Regulation,544250,3
2012,1041614,Dr,Linda Bendall,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Sydney,NSW,Basic Science,ONCOLOGY AND CARCINOGENESIS,Haematological Tumours,661353,3
2012,1041640,A/Pr,Margaret Turner,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,484643,3
2012,1041687,Prof,Michael Horowitz,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical,University of Adelaide,SA,Clinical Medicine and Science,NUTRITION AND DIETICS,Nutritional Physiology,2542740,6
2012,1041742,Prof,Louisa Degenhardt,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of New South Wales,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,727610,5
2012,1041754,Prof,Mark Stevenson,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,501014,3
2012,1041756,Prof,Maree Teesson,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of New South Wales,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Mental Health,664515,5
2012,1041760,Prof,Mark Febbraio,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Baker IDI Heart and Diabetes Institute,VIC,Basic Science,MEDICAL PHYSIOLOGY,Systems Physiology,531372,3
2012,1041766,Dr,Chrishan Samuel,NA,Early Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Monash University,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmaceutical Sciences,601419,5
2012,1041789,Prof,Elizabeth Eakin,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Queensland,QLD,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Health Promotion,601419,5
2012,1041793,Prof,Mark Dadds,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of New South Wales,NSW,Clinical Medicine and Science,PSYCHOLOGY,Health Clinical and Counselling Psychology,802610,5
2012,1041795,Dr,Paul Cameron,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,498746,3
2012,1041796,Prof,Simon Stewart,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Health Services Research,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),802610,5
2012,1041797,Prof,Jerry Adams,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,822926,5
2012,1041801,Prof,Lin Fritschi,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Western Australia,WA,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Environmental and Occupational Health and Safety,664515,5
2012,1041802,Prof,James McCarthy,male,Senior,Established Career Fellowships,FALSE,Practitioner Fellowship,Queensland Institute of Medical Research,QLD,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,387436,5
2012,1041807,Prof,Sharad Kumar,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,583952,3
2012,1041828,A/Pr,Phillip Darcy,male,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Melbourne,VIC,Basic Science,IMMUNOLOGY,Tumour Immunology,739515,5
2012,1041831,Prof,Graham Baldwin,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,CLINICAL SCIENCES,Gastroenterology,554176,3
2012,1041832,Prof,Stephen Kent,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Melbourne,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,802610,5
2012,1041833,Dr,E Geoffrey Playford,NA,Early Career,NHMRC Strategic Awards,FALSE,Urgent Research - Hendra Virus,University of Queensland,QLD,Clinical Medicine and Science,MEDICAL BIOTECHNOLOGY,Medical Molecular Engineering of Nucleic Acids and Proteins,400000,1
2012,1041835,Dr,Guiying Nie,NA,Early Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Prince Henry's Institute of Medical Research,VIC,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Reproduction,664515,5
2012,1041844,A/Pr,Kate Denton,female,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Monash University,VIC,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),664515,5
2012,1041853,Prof,Susan Davis,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,802610,5
2012,1041860,Dr,Paul Lockhart,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Murdoch Children's Research Institute,VIC,Basic Science,NEUROSCIENCES,Central Nervous System,546257,3
2012,1041865,Prof,Gordon Lynch,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,MEDICAL PHYSIOLOGY,Medical Physiology not elsewhere classified,577035,4
2012,1041866,Prof,Amanda Baker,female,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Newcastle,NSW,Public Health,PSYCHOLOGY,Health Clinical and Counselling Psychology,651419,5
2012,1041867,A/Pr,Kypros Kypri,NA,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Newcastle,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,664515,5
2012,1041875,Prof,Arthur Christopoulos,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Monash University,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,727610,5
2012,1041885,Prof,Peter Currie,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Monash University,VIC,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),727610,5
2012,1041890,Prof,Paul Fitzgerald,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Psychiatry (incl. Psychotherapy),479735,3
2012,1041892,Prof,Sheena Reilly,female,Senior,Established Career Fellowships,FALSE,Practitioner Fellowship,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,452007,5
2012,1041895,A/Pr,Maarten van den Buuse,male,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Central Nervous System,664515,5
2012,1041897,A/Pr,Heidi Drummer,female,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Macfarlane Burnet Institute for Medical Research and Public Health,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,676419,5
2012,1041900,Prof,Thomas Gordon,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Flinders University,SA,Clinical Medicine and Science,IMMUNOLOGY,Autoimmunity,531369,3
2012,1041910,Prof,Claire Rickard,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Griffith University,QLD,Health Services Research,NURSING,Clinical Nursing: Secondary (Acute Care),961804,4
2012,1041918,A/Pr,Vicki Clifton,female,Mid Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Adelaide,SA,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Obstetrics and Gynaecology,601419,5
2012,1041920,Prof,Jozef Gecz,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Adelaide,SA,Basic Science,GENETICS,Neurogenetics,897926,5
